,index,Index,Time,Applied torque,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Sensor 1,Sensor 2,Sensor 3,Temp. diff,stan
14,14,2024-01-04 08:38:16+00:00,2024-01-04 08:38:16+00:00,19.647812499999997,0.175,34.30265624999999,28.48359375,24.350156249999973,24.765,0.2356250000000002,66.038125,0.001071,0.000733,0.002178,9.952500000000018,0
15,15,2024-01-04 08:38:17+00:00,2024-01-04 08:38:17+00:00,19.970468749999995,0.1734375,34.31296875000001,28.63093750000001,24.355937500000003,24.74890625,0.2354687500000002,65.95734375,0.001004,0.000779,0.002158,9.957031250000009,0
16,16,2024-01-04 08:38:19+00:00,2024-01-04 08:38:19+00:00,19.444062499999987,0.1864062499999999,34.328437499999986,29.007812500000007,24.392656250000027,24.791718749999987,0.2364062500000002,66.09781250000003,0.000999,0.000722,0.002219,9.93578124999996,0
17,17,2024-01-04 08:38:20+00:00,2024-01-04 08:38:20+00:00,19.96453125,0.1768750000000001,34.35140625,29.68749999999999,24.38187500000001,24.784531249999983,0.2356250000000002,66.15859375000002,0.001105,0.000666,0.002132,9.969531249999983,0
18,18,2024-01-04 08:38:21+00:00,2024-01-04 08:38:21+00:00,19.27896551724138,0.1670689655172414,34.40724137931035,28.337586206896564,24.38741379310347,24.80810344827585,0.2315517241379313,65.81948275862068,0.001087,0.000923,0.002086,10.01982758620688,0
19,19,2024-01-04 08:38:23+00:00,2024-01-04 08:38:23+00:00,21.442962962962955,0.182962962962963,34.4362962962963,30.25888888888889,24.417407407407403,24.847777777777782,0.2392592592592594,66.07703703703704,0.00101,0.000708,0.002155,10.018888888888895,0
20,20,2024-01-04 08:38:24+00:00,2024-01-04 08:38:24+00:00,22.29576923076923,0.18,34.4726923076923,30.40307692307692,24.411153846153844,24.876153846153844,0.2357692307692309,65.93115384615385,0.00105,0.000734,0.002086,10.061538461538454,0
21,21,2024-01-04 08:38:25+00:00,2024-01-04 08:38:25+00:00,22.80038461538462,0.1776923076923077,34.48346153846155,31.690000000000005,24.420384615384613,24.864999999999995,0.2365384615384616,65.76038461538464,0.001115,0.000754,0.002135,10.063076923076936,0
22,22,2024-01-04 08:38:27+00:00,2024-01-04 08:38:27+00:00,26.82769230769232,0.1830769230769231,34.56307692307692,36.14615384615385,24.42038461538461,24.93038461538461,0.2365384615384616,65.95038461538464,0.001129,0.000733,0.002209,10.142692307692313,0
23,23,2024-01-04 08:38:28+00:00,2024-01-04 08:38:28+00:00,28.358461538461544,0.1853846153846154,34.57884615384615,37.5426923076923,24.43961538461539,24.931923076923077,0.2400000000000001,65.93076923076923,0.001077,0.000705,0.002226,10.13923076923076,0
24,24,2024-01-04 08:38:29+00:00,2024-01-04 08:38:29+00:00,30.77413793103448,0.183103448275862,34.54965517241379,40.19448275862069,24.466896551724147,24.931724137931035,0.2355172413793105,65.71517241379311,0.001148,0.000697,0.002248,10.082758620689646,0
25,25,2024-01-04 08:38:31+00:00,2024-01-04 08:38:31+00:00,36.10285714285714,0.1946428571428571,34.70285714285715,46.40071428571429,24.486428571428576,25.05035714285714,0.2392857142857144,66.00464285714283,0.001127,0.000797,0.002356,10.216428571428573,0
26,26,2024-01-04 08:38:32+00:00,2024-01-04 08:38:32+00:00,38.2304,0.1916,34.74319999999999,48.524800000000006,24.4796,25.069599999999998,0.2400000000000001,65.73840000000001,0.001171,0.000789,0.002344,10.263599999999986,0
27,27,2024-01-04 08:38:33+00:00,2024-01-04 08:38:33+00:00,41.84666666666666,0.1903703703703703,34.7937037037037,52.64703703703704,24.473333333333336,25.117037037037026,0.2392592592592594,65.59629629629632,0.00124,0.000749,0.00247,10.320370370370362,0
28,28,2024-01-04 08:38:34+00:00,2024-01-04 08:38:34+00:00,45.485000000000014,0.1896153846153846,34.86307692307693,56.04692307692308,24.47269230769232,25.20230769230769,0.2384615384615385,65.50615384615384,0.001163,0.000805,0.002465,10.390384615384615,0
29,29,2024-01-04 08:38:36+00:00,2024-01-04 08:38:36+00:00,52.23399999999999,0.178,35.02199999999999,63.143999999999984,24.5024,25.267599999999995,0.2376000000000001,65.38400000000001,0.001243,0.000802,0.002676,10.519599999999992,0
30,30,2024-01-04 08:38:37+00:00,2024-01-04 08:38:37+00:00,57.18655172413792,0.1924137931034482,35.0455172413793,67.9037931034483,24.50862068965517,25.3044827586207,0.240344827586207,65.57793103448277,0.001258,0.00085,0.002641,10.53689655172413,0
31,31,2024-01-04 08:38:38+00:00,2024-01-04 08:38:38+00:00,61.517857142857146,0.1985714285714286,35.077857142857155,72.68785714285715,24.51178571428571,25.348571428571425,0.2335714285714287,65.33,0.001335,0.000857,0.002779,10.566071428571444,0
32,32,2024-01-04 08:38:40+00:00,2024-01-04 08:38:40+00:00,70.34772727272725,0.2004545454545454,35.247272727272744,81.90909090909089,24.52045454545454,25.53681818181818,0.2395454545454546,65.34363636363634,0.001308,0.000849,0.00296,10.726818181818205,0
33,33,2024-01-04 08:38:41+00:00,2024-01-04 08:38:41+00:00,74.30249999999998,0.1899999999999999,35.311249999999994,86.30708333333331,24.528333333333325,25.595833333333328,0.2370833333333334,64.73708333333333,0.001395,0.000902,0.003044,10.782916666666669,0
34,34,2024-01-04 08:38:42+00:00,2024-01-04 08:38:42+00:00,79.46576923076921,0.2192307692307693,35.399999999999984,91.6803846153846,24.536923076923067,25.679615384615374,0.2388461538461539,65.31192307692307,0.00139,0.000862,0.003141,10.863076923076918,0
35,35,2024-01-04 08:38:44+00:00,2024-01-04 08:38:44+00:00,89.15724137931035,0.193103448275862,35.495862068965515,101.07689655172412,24.536896551724134,25.79689655172414,0.2358620689655174,64.7689655172414,0.00143,0.000886,0.003335,10.95896551724138,0
36,36,2024-01-04 08:38:45+00:00,2024-01-04 08:38:45+00:00,93.47233333333332,0.2140000000000001,35.55200000000001,106.582,24.573333333333338,25.858333333333334,0.2400000000000001,64.93266666666665,0.001564,0.000926,0.003915,10.978666666666667,0
37,37,2024-01-04 08:38:46+00:00,2024-01-04 08:38:46+00:00,99.40038461538464,0.2115384615384616,35.63653846153846,112.65538461538462,24.58423076923077,25.981538461538467,0.2411538461538462,64.50346153846152,0.00155,0.000926,0.004059,11.052307692307686,0
38,38,2024-01-04 08:38:48+00:00,2024-01-04 08:38:48+00:00,109.36791666666667,0.1924999999999999,35.76291666666667,123.08583333333335,24.597916666666663,26.13833333333333,0.2358333333333333,64.59416666666668,0.001622,0.000943,0.004164,11.165000000000004,0
39,39,2024-01-04 08:38:49+00:00,2024-01-04 08:38:49+00:00,114.40074074074072,0.2014814814814814,35.8137037037037,128.8322222222222,24.622962962962955,26.20222222222222,0.2396296296296297,64.42703703703705,0.001619,0.000956,0.00428,11.190740740740749,0
40,40,2024-01-04 08:38:50+00:00,2024-01-04 08:38:50+00:00,119.74208333333333,0.20875,35.874583333333334,134.37083333333337,24.639166666666664,26.30041666666666,0.2933333333333333,64.43333333333332,0.00164,0.00097,0.004393,11.23541666666667,0
41,41,2024-01-04 08:38:52+00:00,2024-01-04 08:38:52+00:00,130.6076,0.2232,36.06639999999998,144.95519999999996,24.656400000000005,26.450400000000005,0.9696000000000002,64.3132,0.001578,0.000973,0.004584,11.409999999999975,0
42,42,2024-01-04 08:38:53+00:00,2024-01-04 08:38:53+00:00,135.49925925925922,0.2274074074074075,36.18148148148147,151.0462962962963,24.69037037037039,26.53962962962963,1.0103703703703706,63.97740740740743,0.00161,0.001007,0.004763,11.49111111111108,0
43,43,2024-01-04 08:38:54+00:00,2024-01-04 08:38:54+00:00,140.37130434782608,0.2213043478260869,36.329130434782606,156.7530434782609,24.700434782608696,26.638695652173915,1.0582608695652171,63.88130434782611,0.001713,0.001039,0.004838,11.62869565217391,0
44,44,2024-01-04 08:38:55+00:00,2024-01-04 08:38:55+00:00,145.34275862068966,0.2293103448275862,36.39931034482759,161.70103448275862,24.715517241379317,26.732068965517243,1.1044827586206891,63.80413793103449,0.001697,0.000969,0.005077,11.683793103448275,0
45,45,2024-01-04 08:38:57+00:00,2024-01-04 08:38:57+00:00,155.128,0.2228,36.51520000000001,171.94799999999998,24.7292,26.908400000000007,1.212,63.32719999999999,0.001771,0.001035,0.005272,11.786000000000003,0
46,46,2024-01-04 08:38:58+00:00,2024-01-04 08:38:58+00:00,161.18892857142856,0.2271428571428572,36.59357142857143,176.79285714285717,24.743571428571435,26.97428571428572,1.2832142857142854,63.68321428571428,0.001807,0.000997,0.005521,11.849999999999994,0
47,47,2024-01-04 08:38:59+00:00,2024-01-04 08:38:59+00:00,164.96481481481482,0.2325925925925926,36.73074074074074,181.2592592592593,24.74037037037037,27.084074074074078,1.3125925925925923,63.48777777777778,0.001865,0.001022,0.005634,11.990370370370371,0
48,48,2024-01-04 08:39:01+00:00,2024-01-04 08:39:01+00:00,174.11708333333328,0.2320833333333334,36.832916666666655,191.3141666666667,24.76791666666666,27.16708333333334,1.4029166666666668,63.32916666666668,0.001915,0.001012,0.005889,12.064999999999994,0
49,49,2024-01-04 08:39:02+00:00,2024-01-04 08:39:02+00:00,178.41583333333332,0.2304166666666668,36.93708333333334,195.7083333333333,24.775416666666658,27.255416666666655,1.4483333333333333,63.11291666666668,0.00187,0.000999,0.006003,12.161666666666685,0
50,50,2024-01-04 08:39:03+00:00,2024-01-04 08:39:03+00:00,182.19159999999997,0.2372,37.03320000000001,199.7676,24.770799999999998,27.336,1.4884,62.99799999999999,0.001967,0.000981,0.006107,12.262400000000014,0
51,51,2024-01-04 08:39:05+00:00,2024-01-04 08:39:05+00:00,191.12458333333336,0.2420833333333333,37.15791666666666,209.03541666666675,24.77,27.477499999999992,1.5850000000000009,62.94750000000001,0.001904,0.001039,0.006231,12.387916666666662,0
52,52,2024-01-04 08:39:07+00:00,2024-01-04 08:39:07+00:00,197.52692307692308,0.2403846153846154,37.356923076923074,215.62730769230768,24.783846153846152,27.595384615384617,1.6492307692307686,62.71076923076924,0.001999,0.001033,0.006455,12.573076923076922,0
53,53,2024-01-04 08:39:35+00:00,2024-01-04 08:39:35+00:00,191.02750000000003,0.2429166666666666,39.70875,209.6087499999999,25.00458333333333,28.06333333333333,1.6987500000000004,62.998333333333335,0.001982,0.000984,0.006309,14.704166666666666,0
54,54,2024-01-04 08:39:36+00:00,2024-01-04 08:39:36+00:00,186.4971999999999,0.2155999999999999,39.73680000000001,205.2692,25.0068,28.046,1.6715999999999993,62.9416,0.001945,0.00103,0.006141,14.730000000000013,0
55,55,2024-01-04 08:39:37+00:00,2024-01-04 08:39:37+00:00,183.0236363636363,0.2300000000000001,39.77454545454545,201.05590909090907,25.02318181818181,27.978181818181813,1.6340909090909086,63.30272727272727,0.001919,0.001064,0.006008,14.751363636363642,0
56,56,2024-01-04 08:39:39+00:00,2024-01-04 08:39:39+00:00,174.0081481481482,0.2262962962962964,39.77703703703703,192.29259259259263,25.05370370370369,27.88,1.5470370370370372,63.252592592592585,0.001832,0.001063,0.005872,14.723333333333336,0
57,57,2024-01-04 08:39:40+00:00,2024-01-04 08:39:40+00:00,170.94291666666663,0.2162500000000001,39.79416666666666,187.6625,25.04416666666665,27.826666666666668,1.417916666666667,63.50083333333333,0.001819,0.001008,0.005693,14.750000000000009,0
58,58,2024-01-04 08:39:41+00:00,2024-01-04 08:39:41+00:00,164.7076,0.2252,39.833200000000005,181.9052,25.0416,27.7784,1.3516000000000004,63.41640000000003,0.001744,0.000958,0.005663,14.791600000000006,0
59,59,2024-01-04 08:39:43+00:00,2024-01-04 08:39:43+00:00,155.16920000000005,0.2168,39.858,172.03999999999996,25.056400000000004,27.710000000000004,1.3151999999999997,63.734800000000014,0.001735,0.001049,0.005454,14.8016,0
60,60,2024-01-04 08:39:44+00:00,2024-01-04 08:39:44+00:00,150.8608695652174,0.2226086956521739,39.76695652173913,168.28739130434784,25.057391304347828,27.599565217391294,1.2860869565217394,63.98434782608698,0.001696,0.00108,0.005223,14.709565217391305,0
61,61,2024-01-04 08:39:45+00:00,2024-01-04 08:39:45+00:00,145.56519999999998,0.2204000000000001,39.806,162.3492,25.0548,27.56599999999999,1.2351999999999996,63.744799999999984,0.001566,0.00094,0.00504,14.7512,0
62,62,2024-01-04 08:39:47+00:00,2024-01-04 08:39:47+00:00,135.61791666666667,0.2225000000000001,39.76291666666668,151.84416666666667,25.101250000000007,27.446666666666676,1.1558333333333335,63.98749999999998,0.001731,0.000997,0.004912,14.661666666666669,0
63,63,2024-01-04 08:39:48+00:00,2024-01-04 08:39:48+00:00,130.34777777777776,0.2077777777777777,39.82185185185185,146.12555555555554,25.120370370370363,27.3962962962963,1.1092592592592596,63.96851851851849,0.001541,0.001018,0.004674,14.701481481481483,0
64,64,2024-01-04 08:39:49+00:00,2024-01-04 08:39:49+00:00,124.35346153846154,0.2046153846153847,39.799615384615386,140.0823076923077,25.12961538461538,27.327692307692303,1.0626923076923078,64.26499999999999,0.001622,0.000992,0.004844,14.670000000000003,0
65,65,2024-01-04 08:39:50+00:00,2024-01-04 08:39:50+00:00,119.14625000000002,0.1970833333333333,39.7675,134.61833333333337,25.15041666666667,27.25125,1.0145833333333334,64.27333333333335,0.001571,0.000988,0.004722,14.61708333333333,0
66,66,2024-01-04 08:39:52+00:00,2024-01-04 08:39:52+00:00,109.36291666666666,0.1941666666666667,39.69958333333332,124.20749999999998,25.156250000000004,27.15666666666667,0.949166666666667,64.11874999999999,0.001573,0.001041,0.004501,14.54333333333332,0
67,67,2024-01-04 08:39:53+00:00,2024-01-04 08:39:53+00:00,104.41291666666665,0.2041666666666667,39.71083333333334,118.6429166666667,25.143333333333327,27.08291666666666,0.9166666666666666,64.76958333333336,0.001596,0.001074,0.004335,14.567500000000011,0
68,68,2024-01-04 08:39:54+00:00,2024-01-04 08:39:54+00:00,98.70615384615388,0.1984615384615385,39.656923076923086,113.12961538461542,25.17576923076924,26.984230769230773,0.5726923076923076,64.60769230769232,0.001606,0.0011,0.004235,14.481153846153845,0
69,69,2024-01-04 08:39:56+00:00,2024-01-04 08:39:56+00:00,89.26678571428569,0.2007142857142858,39.59857142857145,102.18642857142854,25.18321428571428,26.85142857142858,0.237857142857143,64.83464285714282,0.001465,0.001101,0.004122,14.415357142857165,0
70,70,2024-01-04 08:39:57+00:00,2024-01-04 08:39:57+00:00,84.35142857142857,0.1895238095238095,39.58428571428571,97.32761904761904,25.17333333333333,26.78142857142858,0.2361904761904763,64.6257142857143,0.001606,0.001045,0.004022,14.41095238095238,0
71,71,2024-01-04 08:39:58+00:00,2024-01-04 08:39:58+00:00,79.12785714285715,0.1910714285714286,39.519642857142856,91.575,25.177142857142847,26.73857142857143,0.2375000000000001,64.99214285714285,0.001467,0.00098,0.003897,14.342500000000008,0
72,72,2024-01-04 08:40:00+00:00,2024-01-04 08:40:00+00:00,69.48851851851852,0.1777777777777778,39.43222222222222,81.37148148148147,25.20444444444445,26.62148148148148,0.2325925925925927,64.92777777777776,0.001587,0.000998,0.003915,14.227777777777767,0
73,73,2024-01-04 08:40:01+00:00,2024-01-04 08:40:01+00:00,65.75565217391303,0.1830434782608695,39.41826086956522,76.67608695652176,25.206086956521744,26.55782608695652,0.232608695652174,65.43478260869566,0.001452,0.000957,0.003811,14.21217391304348,0
74,74,2024-01-04 08:40:02+00:00,2024-01-04 08:40:02+00:00,60.09499999999999,0.1846153846153845,39.365384615384606,71.90384615384617,25.21692307692308,26.465769230769222,0.2357692307692308,64.8692307692308,0.001369,0.000983,0.003576,14.148461538461524,0
75,75,2024-01-04 08:40:04+00:00,2024-01-04 08:40:04+00:00,52.85800000000001,0.1903999999999999,39.25719999999999,64.10480000000001,25.233200000000007,26.37960000000001,0.2300000000000001,65.4904,0.001449,0.001045,0.003414,14.023999999999983,0
76,76,2024-01-04 08:40:05+00:00,2024-01-04 08:40:05+00:00,48.81608695652174,0.1834782608695652,39.21478260869566,60.126956521739146,25.22869565217392,26.328260869565216,0.2326086956521739,65.38391304347826,0.001436,0.000844,0.003474,13.98608695652174,0
77,77,2024-01-04 08:40:06+00:00,2024-01-04 08:40:06+00:00,45.13440000000001,0.1676,39.1568,55.47559999999999,25.2296,26.2808,0.2348000000000001,65.35039999999998,0.001362,0.000961,0.003269,13.927199999999996,0
78,78,2024-01-04 08:40:08+00:00,2024-01-04 08:40:08+00:00,39.062272727272735,0.1759090909090909,39.12681818181819,49.494090909090936,25.25636363636363,26.171818181818185,0.2350000000000001,65.6459090909091,0.001323,0.000882,0.003314,13.870454545454557,0
79,79,2024-01-04 08:40:09+00:00,2024-01-04 08:40:09+00:00,35.11791666666666,0.17875,39.01958333333333,45.597916666666656,25.27125,26.15625000000001,0.2345833333333334,65.51708333333333,0.001384,0.000885,0.003186,13.748333333333331,0
80,80,2024-01-04 08:40:10+00:00,2024-01-04 08:40:10+00:00,32.83136363636363,0.1804545454545455,38.99045454545455,42.498636363636365,25.279545454545453,26.109545454545454,0.2300000000000001,65.85818181818182,0.001401,0.000956,0.003162,13.710909090909094,0
81,81,2024-01-04 08:40:11+00:00,2024-01-04 08:40:11+00:00,31.3048,0.1852,38.97320000000001,41.196,25.271999999999995,26.0928,0.2324,66.04320000000001,0.001302,0.000911,0.003027,13.701200000000018,0
82,82,2024-01-04 08:40:13+00:00,2024-01-04 08:40:13+00:00,25.72695652173913,0.1760869565217391,38.84869565217391,35.493478260869566,25.289565217391303,25.988260869565217,0.2321739130434783,66.17434782608694,0.001277,0.000879,0.003084,13.559130434782606,0
83,83,2024-01-04 08:40:14+00:00,2024-01-04 08:40:14+00:00,24.155769230769238,0.1703846153846154,38.804230769230784,33.20230769230769,25.28653846153846,25.95576923076923,0.2300000000000001,65.90230769230769,0.001342,0.000903,0.002966,13.517692307692323,0
84,84,2024-01-04 08:40:15+00:00,2024-01-04 08:40:15+00:00,22.997391304347826,0.1734782608695652,38.76695652173913,31.597826086956523,25.323043478260857,25.993478260869555,0.2347826086956523,65.98565217391305,0.001207,0.000872,0.002927,13.443913043478275,0
85,85,2024-01-04 08:40:17+00:00,2024-01-04 08:40:17+00:00,21.131249999999994,0.1712499999999999,38.71833333333333,29.81625,25.31666666666666,25.937916666666663,0.2304166666666668,66.06541666666668,0.001423,0.000849,0.002974,13.401666666666667,0
86,86,2024-01-04 08:40:18+00:00,2024-01-04 08:40:18+00:00,20.3864,0.1872,38.65919999999999,29.337600000000005,25.3328,25.915199999999995,0.2320000000000001,66.15599999999999,0.001184,0.000869,0.002928,13.326399999999992,0
87,87,2024-01-04 08:40:19+00:00,2024-01-04 08:40:19+00:00,19.5292,0.1692,38.584,27.634399999999992,25.33600000000001,25.92120000000001,0.2316000000000001,65.744,0.001245,0.000805,0.002921,13.247999999999994,0
88,88,2024-01-04 08:40:21+00:00,2024-01-04 08:40:21+00:00,19.531111111111112,0.1699999999999999,38.56037037037037,28.18444444444445,25.3437037037037,25.91037037037037,0.2300000000000001,65.89777777777778,0.001257,0.000981,0.002939,13.216666666666672,0
89,89,2024-01-04 08:40:22+00:00,2024-01-04 08:40:22+00:00,20.35037037037037,0.1785185185185185,38.54148148148148,28.412222222222223,25.34592592592592,25.904444444444444,0.2333333333333334,65.96148148148148,0.001228,0.000825,0.002923,13.19555555555556,0
90,90,2024-01-04 08:40:23+00:00,2024-01-04 08:40:23+00:00,20.908,0.1908,38.5052,29.328,25.35320000000001,25.891200000000005,0.2312000000000001,65.99880000000002,0.001261,0.000952,0.003029,13.15199999999999,0
91,91,2024-01-04 08:40:25+00:00,2024-01-04 08:40:25+00:00,22.773043478260867,0.1778260869565217,38.408695652173925,31.178260869565225,25.38217391304348,25.874782608695647,0.2300000000000001,65.78173913043479,0.001237,0.000849,0.003008,13.026521739130448,0
92,92,2024-01-04 08:40:26+00:00,2024-01-04 08:40:26+00:00,24.034166666666664,0.18375,38.44458333333335,32.943333333333335,25.365833333333335,25.911249999999995,0.2325,66.31916666666665,0.001152,0.000917,0.003002,13.07875000000001,0
93,93,2024-01-04 08:40:27+00:00,2024-01-04 08:40:27+00:00,26.624583333333337,0.1808333333333333,38.44083333333334,35.21541666666668,25.39,25.882500000000004,0.2391666666666667,65.80291666666668,0.001374,0.000923,0.00311,13.05083333333334,0
94,94,2024-01-04 08:40:28+00:00,2024-01-04 08:40:28+00:00,27.074,0.1828,38.4904,36.4176,25.3976,25.9652,0.2352000000000002,65.58440000000002,0.001289,0.000809,0.003061,13.092799999999992,0
95,95,2024-01-04 08:40:30+00:00,2024-01-04 08:40:30+00:00,33.41120000000001,0.1796,38.45560000000001,41.90439999999999,25.404399999999992,25.9804,0.2324000000000001,65.60719999999998,0.001338,0.000877,0.003201,13.05120000000002,0
96,96,2024-01-04 08:40:31+00:00,2024-01-04 08:40:31+00:00,35.79695652173913,0.18,38.47521739130434,44.45782608695652,25.40217391304348,26.04217391304347,0.2334782608695653,65.7395652173913,0.001346,0.000856,0.003152,13.073043478260864,0
97,97,2024-01-04 08:40:32+00:00,2024-01-04 08:40:32+00:00,38.552692307692304,0.1788461538461539,38.51307692307692,46.9796153846154,25.421923076923083,26.084615384615383,0.2346153846153847,65.52384615384618,0.001364,0.000847,0.003369,13.09115384615384,0
98,98,2024-01-04 08:40:34+00:00,2024-01-04 08:40:34+00:00,44.83583333333333,0.1891666666666667,38.517500000000005,55.021250000000016,25.4525,26.15916666666666,0.2400000000000001,65.64958333333334,0.00138,0.000961,0.003297,13.065000000000005,0
99,99,2024-01-04 08:40:35+00:00,2024-01-04 08:40:35+00:00,48.0003846153846,0.196923076923077,38.589615384615385,58.95461538461537,25.46153846153847,26.231538461538467,0.2326923076923078,65.56730769230772,0.001463,0.00098,0.003602,13.128076923076916,0
100,100,2024-01-04 08:40:36+00:00,2024-01-04 08:40:36+00:00,52.15583333333334,0.1895833333333333,38.58833333333333,62.334583333333335,25.485000000000003,26.2675,0.2316666666666667,65.13791666666667,0.001487,0.000916,0.00361,13.103333333333328,0
101,101,2024-01-04 08:40:38+00:00,2024-01-04 08:40:38+00:00,60.85434782608695,0.1821739130434782,38.63521739130434,71.05217391304348,25.483913043478264,26.429130434782603,0.2386956521739131,64.77478260869565,0.001338,0.0009,0.003706,13.15130434782608,0
102,102,2024-01-04 08:40:39+00:00,2024-01-04 08:40:39+00:00,64.68960000000001,0.1888,38.7112,75.59880000000001,25.48160000000001,26.4696,0.2352000000000001,64.97480000000002,0.001473,0.001,0.003926,13.229599999999987,0
103,103,2024-01-04 08:40:40+00:00,2024-01-04 08:40:40+00:00,69.3473913043478,0.1934782608695652,38.71391304347825,80.4182608695652,25.497826086956525,26.538260869565217,0.2317391304347827,64.9626086956522,0.001496,0.000927,0.003947,13.216086956521725,0
104,104,2024-01-04 08:40:42+00:00,2024-01-04 08:40:42+00:00,78.35000000000001,0.1852173913043477,38.76565217391304,89.68043478260871,25.493913043478265,26.63782608695653,0.2365217391304348,64.77000000000001,0.001491,0.001062,0.003905,13.271739130434778,0
105,105,2024-01-04 08:40:43+00:00,2024-01-04 08:40:43+00:00,83.55727272727273,0.1831818181818182,38.78045454545456,95.12863636363636,25.50727272727272,26.71681818181818,0.2377272727272728,64.71090909090908,0.001518,0.00101,0.003974,13.27318181818184,0
106,106,2024-01-04 08:40:44+00:00,2024-01-04 08:40:44+00:00,87.59185185185186,0.2040740740740741,38.82777777777777,100.54222222222222,25.51851851851852,26.801111111111112,0.2400000000000001,64.78555555555556,0.001584,0.001059,0.004185,13.30925925925925,0
107,107,2024-01-04 08:40:46+00:00,2024-01-04 08:40:46+00:00,97.615,0.195,38.8475,110.42416666666666,25.53791666666666,26.9,0.2654166666666667,64.61375000000001,0.001591,0.001024,0.004304,13.309583333333345,0
108,108,2024-01-04 08:40:47+00:00,2024-01-04 08:40:47+00:00,103.79148148148144,0.2007407407407407,38.98259259259259,116.62999999999998,25.54555555555556,27.02259259259259,0.6499999999999999,64.51222222222222,0.001766,0.001027,0.004446,13.437037037037031,0
109,109,2024-01-04 08:40:48+00:00,2024-01-04 08:40:48+00:00,108.16153846153848,0.2130769230769231,38.96153846153846,121.68615384615389,25.563461538461528,27.099615384615397,0.915,64.35692307692305,0.001559,0.001011,0.004544,13.398076923076932,0
